season,game_id,game_date,home_team_abbrev,away_team_abbrev,home_pregame_streak_signed,away_pregame_streak_signed,home_pregame_last10_points_pct,away_pregame_last10_points_pct,home_pregame_last10_goal_diff_pg,away_pregame_last10_goal_diff_pg,home_pregame_season_points_pct,away_pregame_season_points_pct,home_pregame_season_goal_diff_pg,away_pregame_season_goal_diff_pg,home_pregame_home_points_pct,away_pregame_road_points_pct,home_pregame_rest_days,away_pregame_rest_days,home_back_to_back,away_back_to_back,home_three_in_four,away_three_in_four,home_four_in_six,away_four_in_six,home_pregame_travel_miles,away_pregame_travel_miles,delta_travel_miles_home_minus_away,home_timezone_shift_hours,away_timezone_shift_hours,delta_timezone_shift_hours_home_minus_away,home_pregame_home_stand_len,away_pregame_home_stand_len,home_pregame_road_trip_len,away_pregame_road_trip_len,delta_home_stand_len_home_minus_away,delta_road_trip_len_home_minus_away,rest_days_delta_home_minus_away,home_location_edge_points_pct,home_prior_prev_season_points_pct,away_prior_prev_season_points_pct,home_prior_prev_season_goal_diff_pg,away_prior_prev_season_goal_diff_pg,home_prior_prev_season_games,away_prior_prev_season_games,delta_pregame_last10_points_pct_home_minus_away,delta_pregame_last10_goal_diff_pg_home_minus_away,delta_pregame_season_points_pct_home_minus_away,delta_pregame_season_goal_diff_pg_home_minus_away,home_win,winner_abbrev,home_pregame_roster_quality_idx,away_pregame_roster_quality_idx,home_pregame_top6_points_pg,away_pregame_top6_points_pg,home_pregame_top4_avg_toi,away_pregame_top4_avg_toi,home_pregame_goalie_save_pct,away_pregame_goalie_save_pct,home_pregame_skater_points_pg_last5,away_pregame_skater_points_pg_last5,home_pregame_skater_points_pg_last3,away_pregame_skater_points_pg_last3,home_pregame_skater_points_pg_last10,away_pregame_skater_points_pg_last10,home_pregame_skater_two_way_idx_last5,away_pregame_skater_two_way_idx_last5,home_pregame_skater_two_way_idx_last3,away_pregame_skater_two_way_idx_last3,home_pregame_skater_two_way_idx_last10,away_pregame_skater_two_way_idx_last10,home_pregame_skater_points_pg_ewm,away_pregame_skater_points_pg_ewm,home_pregame_skater_two_way_idx_ewm,away_pregame_skater_two_way_idx_ewm,home_pregame_goalie_save_pct_last10,away_pregame_goalie_save_pct_last10,home_pregame_goalie_save_pct_ewm,away_pregame_goalie_save_pct_ewm,home_pregame_goalie_save_pct_last3,away_pregame_goalie_save_pct_last3,home_pregame_goalie_shots_against_pg_last5,away_pregame_goalie_shots_against_pg_last5,home_pregame_goalie_shots_against_pg_trend,away_pregame_goalie_shots_against_pg_trend,home_pregame_goalie_recent_starts_last5,away_pregame_goalie_recent_starts_last5,home_pregame_goalie_days_since_last_start,away_pregame_goalie_days_since_last_start,home_pregame_recent_form_adj_last5,away_pregame_recent_form_adj_last5,home_pregame_recent_form_adj_last10,away_pregame_recent_form_adj_last10,home_pregame_recent_form_volatility_last5,away_pregame_recent_form_volatility_last5,home_pregame_recent_form_volatility_last10,away_pregame_recent_form_volatility_last10,home_pregame_lineup_continuity_pct,away_pregame_lineup_continuity_pct,home_pregame_lineup_continuity_ewm,away_pregame_lineup_continuity_ewm,home_pregame_lineup_stability_last5,away_pregame_lineup_stability_last5,home_pregame_roster_turnover_count,away_pregame_roster_turnover_count,home_pregame_core_retention_pct,away_pregame_core_retention_pct,home_pregame_key_contributor_continuity_pct,away_pregame_key_contributor_continuity_pct,home_pregame_key_contributor_change_rate_last5,away_pregame_key_contributor_change_rate_last5,home_pregame_lineup_change_rate_last5,away_pregame_lineup_change_rate_last5,home_pregame_roster_games_covered,away_pregame_roster_games_covered,home_pregame_roster_data_coverage_pct,away_pregame_roster_data_coverage_pct,home_pregame_injury_count,away_pregame_injury_count,home_pregame_top9_points_pg,away_pregame_top9_points_pg,home_pregame_depth_points_share_last5,away_pregame_depth_points_share_last5,home_pregame_special_teams_contributor_share_last5,away_pregame_special_teams_contributor_share_last5,home_pregame_confirmed_starters_count,away_pregame_confirmed_starters_count,home_pregame_goalie_starter_certainty,away_pregame_goalie_starter_certainty,home_pregame_goalie_starter_quality_gap_last5,away_pregame_goalie_starter_quality_gap_last5,home_pregame_goalie_starter_quality_gap_last10,away_pregame_goalie_starter_quality_gap_last10,delta_pregame_roster_quality_idx_home_minus_away,delta_pregame_goalie_save_pct_home_minus_away,delta_pregame_skater_points_pg_last5_home_minus_away,delta_pregame_skater_two_way_idx_last5_home_minus_away,delta_pregame_recent_form_adj_last5_home_minus_away,delta_pregame_recent_form_volatility_last5_home_minus_away,delta_pregame_lineup_continuity_pct_home_minus_away,delta_pregame_roster_turnover_count_home_minus_away,delta_pregame_injury_count_home_minus_away,delta_pregame_goalie_shots_against_pg_trend_home_minus_away,delta_pregame_goalie_recent_starts_last5_home_minus_away,delta_pregame_goalie_days_since_last_start_home_minus_away,delta_pregame_top9_points_pg_home_minus_away,delta_pregame_depth_points_share_last5_home_minus_away,delta_pregame_special_teams_contributor_share_last5_home_minus_away,delta_pregame_key_contributor_continuity_pct_home_minus_away,delta_pregame_lineup_change_rate_last5_home_minus_away,delta_pregame_goalie_starter_certainty_home_minus_away,delta_pregame_goalie_starter_quality_gap_last5_home_minus_away,delta_pregame_goalie_starter_quality_gap_last10_home_minus_away,home_roster_source_tag,away_roster_source_tag,home_roster_source_stats_through_date,away_roster_source_stats_through_date,is_synthetic,data_source
20152016,20152016000001,2015-10-01,NJD,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,NJD,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,0,0,0.0,0.0,0,0,,,,,0.0,0.0,21,21,1.0,1.0,,,,,0.0,,,,,,,0.0,0.0,,,,,,0.0,,,0.0,,,historical_game_rosters+historical_player_game_stats,historical_game_rosters+historical_player_game_stats,,,1,FABRICATED_SYNTHETIC_RANDOM_SEED_42
20152016,20152016000002,2015-10-01,WPG,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,WPG,0.0,4.3111494252873515,,1.1666666666666667,,21.483333333333334,,0.8620689655172413,,0.4375,,0.4375,,0.4375,,0.55,,0.55,,0.55,,0.4375,,0.55,,0.8620689655172413,,0.8620689655172413,,0.8620689655172413,,29.0,,0.0,,1.0,,0.0,,,,,,0.0,,0.0,,0.8095238095238095,,,,,0,8,,0.9285714285714286,,1.0,,,,,0,17,0.0,0.8095238095238095,0,1,,0.7777777777777778,,0.0,0.0,0.05,21,21,1.0,1.0,,,,,-4.3111494252873515,,,,,,,-8.0,-1.0,,,,,,-0.05,,,0.0,,,historical_game_rosters+historical_player_game_stats,historical_game_rosters+historical_player_game_stats,,2015-10-01,1,FABRICATED_SYNTHETIC_RANDOM_SEED_42
20152016,20152016000003,2015-10-01,PHI,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,PHI,0.0,2.0885239010208716,,0.75,,15.44375,,0.8855799373040751,,0.3,,0.3,,0.3,,0.22349999999999998,,0.22349999999999998,,0.22349999999999998,,0.31,,0.23935,,0.8855799373040751,,0.878526645768025,,0.8855799373040751,,36.5,,0.0,,2.0,,0.0,,,,,,2.199921296223506,,2.199921296223506,,0.8095238095238095,,0.8095238095238095,,0.8095238095238095,0,8,,0.7857142857142857,,1.0,,0.16666666666666663,,0.38095238095238093,0,21,0.0,1.0,0,3,,0.6666666666666666,,0.25,0.0,0.05,21,21,1.0,1.0,,,,,-2.0885239010208716,,,,,,,-8.0,-3.0,,,,,,-0.05,,,0.0,,,historical_game_rosters+historical_player_game_stats,historical_game_rosters+historical_player_game_stats,,2015-10-01,1,FABRICATED_SYNTHETIC_RANDOM_SEED_42
20152016,20152016000004,2015-10-02,CGY,LAK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,LAK,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,0,0,0.0,0.0,0,0,,,,,0.0,0.0,21,21,1.0,1.0,,,,,0.0,,,,,,,0.0,0.0,,,,,,0.0,,,0.0,,,historical_game_rosters+historical_player_game_stats,historical_game_rosters+historical_player_game_stats,,,1,FABRICATED_SYNTHETIC_RANDOM_SEED_42
20152016,20152016000005,2015-10-02,MTL,EDM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,EDM,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,0,0,0.0,0.0,0,0,,,,,0.0,0.0,21,21,1.0,1.0,,,,,0.0,,,,,,,0.0,0.0,,,,,,0.0,,,0.0,,,historical_game_rosters+historical_player_game_stats,historical_game_rosters+historical_player_game_stats,,,1,FABRICATED_SYNTHETIC_RANDOM_SEED_42
20152016,20152016000006,2015-10-03,OTT,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,MIN,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,0,0,0.0,0.0,0,0,,,,,0.0,0.0,21,21,1.0,1.0,,,,,0.0,,,,,,,0.0,0.0,,,,,,0.0,,,0.0,,,historical_game_rosters+historical_player_game_stats,historical_game_rosters+historical_player_game_stats,,,1,FABRICATED_SYNTHETIC_RANDOM_SEED_42
20152016,20152016000007,2015-10-03,TOR,ARI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TOR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,0.0,,0,,,,,,0.0,,21,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,historical_game_rosters+historical_player_game_stats,,,,1,FABRICATED_SYNTHETIC_RANDOM_SEED_42
20152016,20152016000008,2015-10-03,ANA,LAK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,LAK,0.0,5.205916666666668,,0.16666666666666666,,20.3125,,0.925,,0.0625,,0.0625,,0.0625,,0.16375,,0.16375,,0.16375,,0.0625,,0.16375,,0.925,,0.925,,0.925,,40.0,,0.0,,1.0,,1.0,,,,,,0.0,,0.0,,0.8571428571428571,,,,,0,6,,0.9285714285714286,,0.8333333333333334,,,,,0,18,0.0,0.8571428571428571,0,1,,0.1111111111111111,,0.0,0.0,0.0,21,21,,1.0,,0.046951219512195164,,0.046951219512195164,-5.205916666666668,,,,,,,-6.0,-1.0,,,,,,0.0,,,,,,historical_game_rosters+historical_player_game_stats,historical_game_rosters+historical_player_game_stats,,2015-10-02,1,FABRICATED_SYNTHETIC_RANDOM_SEED_42
20152016,20152016000009,2015-10-04,WSH,LAK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,WSH,0.0,7.190073055197248,,0.6666666666666666,,16.416666666666664,,0.9125000000000001,,0.2222222222222222,,0.2222222222222222,,0.2222222222222222,,0.22722222222222221,,0.22722222222222221,,0.22722222222222221,,0.21666666666666667,,0.22916666666666666,,0.9125000000000001,,0.91625,,0.9125000000000001,,35.0,,0.0,,2.0,,1.0,,,,,,0.018322707629165533,,0.018322707629165533,,0.8571428571428571,,0.8571428571428571,,0.8571428571428571,0,6,,0.9285714285714286,,1.0,,0.4,,0.2857142857142857,0,20,0.0,0.9523809523809523,0,1,,0.4444444444444444,,0.0,0.0,0.05263157894736842,21,21,1.0,1.0,,0.029031165311653284,,0.029031165311653284,-7.190073055197248,,,,,,,-6.0,-1.0,,,,,,-0.05263157894736842,,,0.0,,,historical_game_rosters+historical_player_game_stats,historical_game_rosters+historical_player_game_stats,,2015-10-03,1,FABRICATED_SYNTHETIC_RANDOM_SEED_42
20152016,20152016000010,2015-10-04,NYR,TBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,NYR,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,0,0,0.0,0.0,0,0,,,,,0.0,0.0,21,21,1.0,,,,,,0.0,,,,,,,0.0,0.0,,,,,,0.0,,,,,,historical_game_rosters+historical_player_game_stats,historical_game_rosters+historical_player_game_stats,,,1,FABRICATED_SYNTHETIC_RANDOM_SEED_42
